Age,Monthly_Income,Years_at_Company,Gender,Department,Job_Role,Distance_From_Home,Job_Satisfaction,Work_Life_Balance,Years_Since_Last_Promotion,Overtime,Attrition
22,3643,3,Female,Finance,Sales Rep,26,1,1,4,Yes,Yes
27,6993,3,Male,Sales,Analyst,47,1,1,9,Yes,Yes
46,12531,15,Male,Finance,Engineer,2,3,4,0,No,No
42,14751,23,Male,Sales,Analyst,3,4,3,1,No,No
49,16181,20,Male,HR,Analyst,3,3,3,0,No,No
25,4553,1,Female,Sales,Sales Rep,34,1,1,4,Yes,Yes
26,12985,4,Female,R&D,Executive,13,3,4,2,No,No
32,5294,1,Female,Finance,Analyst,37,1,1,9,Yes,Yes
27,5661,0,Male,R&D,Sales Rep,26,1,1,7,Yes,Yes
44,6201,11,Male,R&D,Executive,11,3,4,0,No,No
52,18755,8,Female,HR,Executive,3,3,3,2,No,No
28,3751,0,Female,HR,Executive,35,1,1,5,Yes,Yes
25,10270,20,Female,R&D,Manager,7,3,4,0,No,No
25,6378,0,Male,Sales,Analyst,44,1,1,7,Yes,Yes
33,15834,23,Male,Sales,Manager,1,3,3,2,No,No
32,3627,3,Female,HR,Analyst,28,1,1,7,Yes,Yes
24,5142,1,Female,HR,Analyst,46,1,1,5,Yes,Yes
31,7806,23,Female,R&D,Analyst,8,4,4,0,No,No
32,15642,18,Female,HR,Analyst,5,3,4,0,No,No
43,12354,9,Female,Finance,Engineer,10,3,4,0,No,No
34,13394,22,Female,HR,Manager,1,4,4,2,No,No
34,5629,2,Female,Finance,Executive,39,1,1,7,Yes,Yes
28,4928,2,Male,HR,Sales Rep,37,1,1,7,Yes,Yes
28,17447,5,Female,R&D,Engineer,7,4,4,0,No,No
23,3574,3,Female,Sales,Analyst,39,1,1,6,Yes,Yes
54,7431,14,Female,HR,Engineer,12,3,3,2,No,No
29,6160,16,Male,Sales,Engineer,6,3,3,2,No,No
32,6624,3,Female,R&D,Executive,33,1,1,9,Yes,Yes
36,13844,13,Female,Finance,Manager,14,3,4,2,No,No
30,4009,2,Female,R&D,Executive,47,1,1,4,Yes,Yes
30,5743,0,Male,Finance,Sales Rep,32,1,1,6,Yes,Yes
21,6160,1,Female,R&D,Executive,31,1,1,5,Yes,Yes
23,3869,2,Female,R&D,Executive,46,1,1,9,Yes,Yes
42,13715,4,Male,HR,Executive,1,3,4,1,No,No
31,18877,4,Male,Finance,Analyst,13,3,3,2,No,No
34,6641,0,Female,R&D,Executive,49,1,1,9,Yes,Yes
20,6141,0,Male,HR,Executive,34,1,1,8,Yes,Yes
31,12144,11,Male,R&D,Engineer,2,4,3,1,No,No
28,18822,16,Male,HR,Engineer,8,4,3,0,No,No
27,9600,16,Female,HR,Engineer,3,3,4,0,No,No
30,4011,2,Female,Sales,Executive,49,1,1,5,Yes,Yes
49,11275,18,Male,Finance,Executive,11,3,4,0,No,No
32,4116,1,Female,R&D,Sales Rep,40,1,1,9,Yes,Yes
25,3297,1,Female,Sales,Analyst,33,1,1,7,Yes,Yes
46,15971,19,Female,R&D,Analyst,11,3,3,0,No,No
25,10426,18,Female,HR,Analyst,7,4,4,1,No,No
33,6551,1,Female,R&D,Analyst,36,1,1,7,Yes,Yes
40,19175,7,Female,Finance,Analyst,4,3,3,1,No,No
31,5842,0,Female,Finance,Sales Rep,45,1,1,5,Yes,Yes
30,6269,0,Female,R&D,Executive,47,1,1,6,Yes,Yes
34,4762,3,Female,Sales,Executive,38,1,1,6,Yes,Yes
47,6104,22,Female,HR,Engineer,13,4,4,0,No,No
30,15957,5,Female,R&D,Analyst,1,4,3,2,No,No
26,4593,2,Female,Finance,Analyst,25,1,1,5,Yes,Yes
43,14562,23,Female,R&D,Manager,13,3,3,1,No,No
24,7400,0,Female,Finance,Analyst,28,1,1,5,Yes,Yes
32,3705,0,Male,HR,Analyst,42,1,1,4,Yes,Yes
40,11092,12,Female,HR,Engineer,4,3,4,0,No,No
21,4012,3,Female,R&D,Executive,45,1,1,8,Yes,Yes
51,10971,21,Female,R&D,Manager,7,4,4,0,No,No
48,15167,19,Female,Finance,Executive,5,3,4,1,No,No
51,19646,14,Male,HR,Executive,1,4,3,1,No,No
20,5570,0,Female,Sales,Sales Rep,45,1,1,5,Yes,Yes
27,5258,1,Male,Finance,Sales Rep,42,1,1,4,Yes,Yes
27,17093,14,Female,R&D,Engineer,11,3,3,0,No,No
20,7229,2,Male,Finance,Executive,40,1,1,5,Yes,Yes
31,7224,3,Female,Sales,Executive,45,1,1,5,Yes,Yes
46,14102,12,Male,Finance,Executive,13,4,4,2,No,No
29,6976,2,Male,Sales,Sales Rep,42,1,1,5,Yes,Yes
27,18946,24,Male,R&D,Manager,14,3,4,0,No,No
38,12476,7,Male,Finance,Engineer,8,4,3,0,No,No
51,19311,17,Male,Finance,Executive,11,4,3,0,No,No
49,15757,19,Male,R&D,Executive,13,3,3,2,No,No
25,17588,21,Female,R&D,Executive,13,4,3,0,No,No
30,5789,2,Female,R&D,Sales Rep,42,1,1,7,Yes,Yes
24,5143,0,Female,HR,Executive,32,1,1,4,Yes,Yes
30,5711,2,Female,HR,Analyst,27,1,1,8,Yes,Yes
27,6414,1,Male,HR,Executive,48,1,1,9,Yes,Yes
24,5104,3,Male,R&D,Sales Rep,35,1,1,9,Yes,Yes
32,5512,1,Female,HR,Sales Rep,48,1,1,8,Yes,Yes
21,5726,1,Male,Sales,Analyst,45,1,1,6,Yes,Yes
20,4155,1,Male,HR,Sales Rep,40,1,1,4,Yes,Yes
37,12256,7,Male,Finance,Manager,10,3,3,1,No,No
42,9709,21,Male,Finance,Analyst,12,4,4,2,No,No
23,5755,2,Female,HR,Sales Rep,32,1,1,5,Yes,Yes
31,10312,15,Female,R&D,Engineer,12,3,3,0,No,No
34,7146,1,Male,Sales,Executive,33,1,1,7,Yes,Yes
40,7373,17,Male,Sales,Engineer,13,4,3,1,No,No
29,6069,2,Female,HR,Executive,47,1,1,4,Yes,Yes
43,15952,23,Male,HR,Engineer,3,3,4,2,No,No
30,7277,3,Female,R&D,Analyst,40,1,1,4,Yes,Yes
33,5826,1,Female,Finance,Sales Rep,40,1,1,5,Yes,Yes
22,5639,0,Female,Sales,Analyst,25,1,1,6,Yes,Yes
28,11877,4,Female,Finance,Executive,11,3,3,2,No,No
31,7688,1,Female,Sales,Executive,48,1,1,9,Yes,Yes
37,19447,18,Male,Finance,Analyst,9,4,4,0,No,No
28,9861,24,Male,HR,Executive,12,4,3,1,No,No
43,14340,12,Female,HR,Engineer,4,3,4,1,No,No
40,15067,18,Male,Sales,Executive,12,4,3,2,No,No
30,5066,2,Female,HR,Sales Rep,49,1,1,9,Yes,Yes
23,5007,1,Male,Sales,Sales Rep,34,1,1,9,Yes,Yes
27,5471,3,Male,Sales,Executive,42,1,1,5,Yes,Yes
27,7743,2,Female,R&D,Sales Rep,49,1,1,8,Yes,Yes
38,15161,20,Male,Finance,Executive,3,4,4,2,No,No
30,7668,0,Male,Sales,Sales Rep,48,1,1,9,Yes,Yes
20,7664,0,Male,Sales,Analyst,33,1,1,8,Yes,Yes
25,7748,2,Female,HR,Executive,30,1,1,9,Yes,Yes
29,15428,19,Male,Finance,Manager,7,4,3,1,No,No
52,19132,17,Female,Finance,Manager,6,3,3,2,No,No
48,8336,13,Male,R&D,Manager,5,3,3,2,No,No
38,16882,3,Male,HR,Executive,14,3,3,0,No,No
28,3491,2,Male,Sales,Analyst,30,1,1,6,Yes,Yes
47,19336,19,Male,Finance,Executive,11,4,4,1,No,No
37,9759,23,Male,HR,Engineer,3,4,4,1,No,No
51,9593,21,Male,HR,Manager,8,4,3,1,No,No
34,3498,0,Male,R&D,Analyst,49,1,1,9,Yes,Yes
31,7664,1,Male,R&D,Sales Rep,31,1,1,7,Yes,Yes
29,13018,24,Female,Sales,Executive,3,4,4,1,No,No
49,16433,14,Male,HR,Executive,13,4,4,0,No,No
31,7682,3,Male,HR,Executive,27,1,1,4,Yes,Yes
53,7285,13,Female,Sales,Executive,4,4,3,1,No,No
30,15081,21,Female,R&D,Engineer,3,3,3,1,No,No
30,4550,2,Male,HR,Analyst,38,1,1,5,Yes,Yes
23,7858,3,Male,HR,Sales Rep,28,1,1,5,Yes,Yes
52,12326,18,Female,R&D,Executive,5,4,4,0,No,No
32,6621,3,Female,Sales,Sales Rep,30,1,1,6,Yes,Yes
31,6073,4,Female,Finance,Manager,8,4,4,1,No,No
24,4024,1,Female,Sales,Executive,39,1,1,8,Yes,Yes
33,4583,2,Male,HR,Sales Rep,48,1,1,9,Yes,Yes
31,6543,0,Male,HR,Analyst,30,1,1,5,Yes,Yes
32,4960,2,Female,Sales,Analyst,35,1,1,5,Yes,Yes
20,3465,1,Female,R&D,Analyst,42,1,1,8,Yes,Yes
28,15914,12,Female,Sales,Analyst,4,4,3,1,No,No
21,3971,0,Male,Sales,Sales Rep,25,1,1,8,Yes,Yes
26,6611,2,Female,Sales,Analyst,30,1,1,5,Yes,Yes
38,6348,5,Female,R&D,Manager,10,3,4,0,No,No
21,4978,3,Female,HR,Executive,48,1,1,8,Yes,Yes
47,11180,19,Female,HR,Analyst,11,4,3,0,No,No
33,11800,18,Male,Finance,Executive,6,4,3,1,No,No
29,3797,2,Female,R&D,Executive,40,1,1,5,Yes,Yes
49,19893,20,Male,Finance,Manager,11,4,4,0,No,No
24,7780,3,Male,Sales,Analyst,42,1,1,4,Yes,Yes
38,12555,16,Female,Sales,Analyst,6,4,3,0,No,No
34,8679,16,Male,R&D,Analyst,1,4,3,0,No,No
33,6693,0,Male,Sales,Executive,32,1,1,8,Yes,Yes
24,5887,2,Male,HR,Analyst,43,1,1,7,Yes,Yes
26,3215,3,Male,HR,Executive,33,1,1,4,Yes,Yes
28,3155,0,Female,HR,Executive,37,1,1,8,Yes,Yes
30,3718,0,Female,Finance,Sales Rep,34,1,1,5,Yes,Yes
33,7474,0,Female,HR,Analyst,45,1,1,9,Yes,Yes
28,7167,2,Male,Sales,Sales Rep,34,1,1,8,Yes,Yes
28,16971,14,Female,R&D,Analyst,8,4,3,2,No,No
50,14462,3,Female,Finance,Executive,12,4,4,1,No,No
20,3994,2,Female,Sales,Sales Rep,39,1,1,9,Yes,Yes
29,15184,22,Female,HR,Manager,10,3,3,0,No,No
23,3156,3,Female,HR,Analyst,38,1,1,5,Yes,Yes
40,7797,22,Male,Sales,Executive,5,4,3,2,No,No
30,6166,0,Male,Sales,Sales Rep,34,1,1,8,Yes,Yes
32,5598,3,Female,Sales,Analyst,46,1,1,7,Yes,Yes
34,6860,2,Male,Sales,Executive,30,1,1,5,Yes,Yes
29,5543,0,Female,R&D,Executive,44,1,1,6,Yes,Yes
25,6409,1,Male,R&D,Analyst,27,1,1,6,Yes,Yes
22,4551,3,Female,R&D,Executive,45,1,1,6,Yes,Yes
28,18499,16,Female,Finance,Engineer,7,3,3,0,No,No
45,15439,22,Female,Finance,Analyst,4,3,3,0,No,No
26,3022,0,Female,R&D,Sales Rep,31,1,1,8,Yes,Yes
30,6858,0,Female,R&D,Analyst,29,1,1,6,Yes,Yes
28,6797,1,Female,Sales,Sales Rep,39,1,1,8,Yes,Yes
31,13526,4,Male,R&D,Manager,13,4,3,2,No,No
24,7401,0,Male,HR,Analyst,46,1,1,4,Yes,Yes
53,12087,10,Female,Sales,Analyst,7,3,3,2,No,No
53,9832,22,Female,Sales,Executive,6,3,4,0,No,No
32,5924,0,Male,Sales,Analyst,34,1,1,6,Yes,Yes
34,5058,0,Female,HR,Analyst,34,1,1,7,Yes,Yes
28,17584,16,Male,HR,Analyst,4,4,4,0,No,No
32,5110,1,Male,R&D,Executive,27,1,1,6,Yes,Yes
54,17529,10,Female,Sales,Analyst,6,3,3,0,No,No
44,8702,6,Female,Finance,Executive,4,4,4,2,No,No
34,3794,0,Male,R&D,Analyst,44,1,1,6,Yes,Yes
25,3459,1,Male,Finance,Sales Rep,28,1,1,5,Yes,Yes
33,3340,0,Male,Finance,Analyst,41,1,1,7,Yes,Yes
26,5775,2,Female,Finance,Sales Rep,43,1,1,6,Yes,Yes
38,7967,3,Male,Sales,Engineer,8,4,4,1,No,No
30,17350,12,Male,HR,Manager,2,3,3,1,No,No
34,3836,0,Female,Sales,Analyst,27,1,1,6,Yes,Yes
27,6704,3,Male,HR,Executive,34,1,1,6,Yes,Yes
26,5139,1,Female,HR,Sales Rep,26,1,1,5,Yes,Yes
53,18595,17,Female,Finance,Engineer,14,4,4,2,No,No
32,5166,1,Male,Sales,Analyst,41,1,1,5,Yes,Yes
25,5236,2,Female,R&D,Executive,42,1,1,9,Yes,Yes
32,14217,21,Male,Finance,Manager,10,4,3,1,No,No
40,11859,6,Female,HR,Engineer,7,3,4,0,No,No
32,7229,20,Female,Finance,Engineer,4,3,3,0,No,No
33,3856,1,Male,Sales,Sales Rep,40,1,1,6,Yes,Yes
33,3866,1,Female,Finance,Analyst,38,1,1,8,Yes,Yes
34,16246,19,Female,Finance,Executive,8,3,3,1,No,No
27,12008,22,Male,Finance,Manager,4,3,4,2,No,No
30,14007,6,Male,R&D,Analyst,8,3,4,2,No,No
39,10717,10,Male,HR,Analyst,4,4,4,2,No,No
27,10163,24,Male,HR,Analyst,13,4,3,1,No,No
23,6291,3,Male,R&D,Sales Rep,40,1,1,5,Yes,Yes
34,5759,2,Male,Sales,Executive,45,1,1,6,Yes,Yes
47,19461,6,Female,R&D,Engineer,12,3,3,2,No,No
33,6975,2,Male,R&D,Executive,31,1,1,7,Yes,Yes
21,4168,0,Male,R&D,Sales Rep,42,1,1,8,Yes,Yes
39,15732,16,Female,R&D,Engineer,9,4,4,2,No,No
24,4393,0,Male,HR,Executive,31,1,1,9,Yes,Yes
45,7762,11,Male,HR,Engineer,9,4,3,1,No,No
30,3016,0,Male,Sales,Sales Rep,41,1,1,7,Yes,Yes
30,4713,1,Female,Sales,Sales Rep,32,1,1,8,Yes,Yes
26,11471,11,Female,Sales,Manager,5,4,4,1,No,No
25,17325,19,Male,HR,Manager,5,4,4,0,No,No
50,7066,13,Male,R&D,Engineer,13,3,4,2,No,No
49,10260,9,Male,Sales,Manager,1,3,4,1,No,No
23,5560,1,Female,Finance,Executive,45,1,1,8,Yes,Yes
27,19187,21,Male,Finance,Executive,14,3,4,1,No,No
24,3370,2,Male,HR,Sales Rep,48,1,1,9,Yes,Yes
29,17467,10,Female,R&D,Analyst,2,3,4,1,No,No
42,6012,10,Female,R&D,Executive,6,4,4,0,No,No
29,4180,0,Female,Sales,Sales Rep,27,1,1,4,Yes,Yes
26,9175,11,Female,HR,Engineer,4,4,3,1,No,No
31,7347,3,Male,R&D,Analyst,37,1,1,4,Yes,Yes
31,5511,1,Male,R&D,Analyst,41,1,1,4,Yes,Yes
39,6435,10,Female,R&D,Manager,10,3,3,0,No,No
27,3263,0,Male,Finance,Executive,29,1,1,8,Yes,Yes
39,6071,17,Female,Sales,Executive,13,3,3,0,No,No
30,6218,2,Female,Finance,Executive,41,1,1,9,Yes,Yes
30,6468,1,Female,Finance,Executive,42,1,1,4,Yes,Yes
24,3723,2,Male,HR,Sales Rep,44,1,1,5,Yes,Yes
24,7158,2,Male,R&D,Sales Rep,27,1,1,6,Yes,Yes
33,4352,2,Female,Finance,Analyst,29,1,1,7,Yes,Yes
53,11834,7,Male,HR,Analyst,4,3,3,1,No,No
31,6256,3,Female,Finance,Sales Rep,47,1,1,4,Yes,Yes
33,7492,0,Male,HR,Executive,27,1,1,8,Yes,Yes
34,6906,0,Female,R&D,Executive,38,1,1,4,Yes,Yes
29,7825,1,Male,Finance,Analyst,41,1,1,5,Yes,Yes
32,7486,0,Male,Sales,Analyst,27,1,1,5,Yes,Yes
28,10694,23,Female,R&D,Analyst,14,3,4,1,No,No
32,3983,3,Male,HR,Executive,37,1,1,8,Yes,Yes
35,8451,3,Male,R&D,Engineer,14,3,4,0,No,No
41,7029,11,Female,R&D,Analyst,2,3,3,1,No,No
49,17102,18,Male,Finance,Engineer,14,3,4,2,No,No
31,14722,4,Female,HR,Engineer,14,4,3,2,No,No
34,3435,0,Male,HR,Executive,26,1,1,5,Yes,Yes
49,10271,6,Male,Finance,Executive,9,3,4,0,No,No
27,11051,21,Female,HR,Analyst,7,4,3,1,No,No
21,3571,1,Female,R&D,Executive,45,1,1,5,Yes,Yes
51,19878,9,Male,Finance,Executive,7,3,4,2,No,No
31,4342,2,Female,Sales,Executive,49,1,1,8,Yes,Yes
48,11182,11,Male,R&D,Executive,6,4,3,2,No,No
26,15297,24,Male,Sales,Executive,13,3,4,1,No,No
52,12989,7,Female,R&D,Executive,1,4,4,0,No,No
28,18940,8,Female,Sales,Manager,3,3,4,2,No,No
29,18359,21,Female,R&D,Executive,3,3,4,1,No,No
35,13697,6,Female,Sales,Manager,14,4,4,2,No,No
25,7329,2,Male,Sales,Analyst,39,1,1,7,Yes,Yes
32,6035,0,Male,Finance,Sales Rep,30,1,1,5,Yes,Yes
31,4428,2,Female,HR,Sales Rep,48,1,1,6,Yes,Yes
20,5685,1,Male,HR,Analyst,38,1,1,7,Yes,Yes
23,5207,0,Male,Finance,Sales Rep,38,1,1,9,Yes,Yes
31,7602,2,Female,Sales,Analyst,48,1,1,9,Yes,Yes
30,4081,3,Male,R&D,Sales Rep,25,1,1,6,Yes,Yes
31,7393,3,Male,R&D,Sales Rep,40,1,1,8,Yes,Yes
20,6519,3,Male,Finance,Sales Rep,48,1,1,4,Yes,Yes
22,7151,3,Female,HR,Sales Rep,44,1,1,9,Yes,Yes
28,18086,5,Male,HR,Executive,11,3,4,1,No,No
22,6094,0,Male,R&D,Sales Rep,27,1,1,5,Yes,Yes
41,7646,22,Female,Sales,Executive,4,3,4,1,No,No
20,4768,1,Male,R&D,Executive,41,1,1,5,Yes,Yes
29,3038,3,Female,R&D,Executive,41,1,1,6,Yes,Yes
47,6470,11,Female,Sales,Engineer,9,4,4,2,No,No
26,3765,0,Male,Sales,Sales Rep,29,1,1,6,Yes,Yes
54,13777,21,Female,R&D,Analyst,12,3,3,0,No,No
32,6576,17,Male,HR,Engineer,10,4,4,1,No,No
20,5672,0,Female,Sales,Executive,46,1,1,5,Yes,Yes
25,6754,2,Male,R&D,Executive,49,1,1,8,Yes,Yes
23,6885,1,Male,Sales,Sales Rep,25,1,1,8,Yes,Yes
38,9427,15,Female,Sales,Executive,5,3,4,2,No,No
49,11565,23,Female,R&D,Manager,8,4,3,1,No,No
33,5120,1,Male,HR,Executive,39,1,1,4,Yes,Yes
32,6748,21,Female,Finance,Manager,11,4,3,1,No,No
20,5733,0,Female,Finance,Analyst,35,1,1,5,Yes,Yes
27,3150,0,Female,R&D,Executive,38,1,1,9,Yes,Yes
23,7434,0,Female,HR,Executive,32,1,1,8,Yes,Yes
44,10395,6,Male,R&D,Manager,1,4,3,2,No,No
25,6323,0,Female,Finance,Analyst,32,1,1,4,Yes,Yes
22,6812,3,Male,HR,Analyst,48,1,1,4,Yes,Yes
25,4958,1,Male,HR,Executive,40,1,1,5,Yes,Yes
33,14611,13,Female,Finance,Manager,11,3,4,1,No,No
37,19531,16,Female,HR,Analyst,12,4,4,2,No,No
29,6004,3,Female,R&D,Analyst,46,1,1,6,Yes,Yes
23,6059,2,Male,Finance,Sales Rep,32,1,1,5,Yes,Yes
24,3595,0,Female,HR,Executive,49,1,1,5,Yes,Yes
28,6049,3,Female,Sales,Analyst,27,1,1,8,Yes,Yes
34,6171,0,Male,Sales,Executive,25,1,1,9,Yes,Yes
21,5147,1,Male,Finance,Sales Rep,40,1,1,7,Yes,Yes
25,3185,1,Male,Finance,Analyst,38,1,1,8,Yes,Yes
34,19220,9,Male,Finance,Executive,10,4,4,0,No,No
33,4320,3,Male,Sales,Executive,30,1,1,6,Yes,Yes
26,5063,2,Male,HR,Executive,41,1,1,7,Yes,Yes
22,6107,1,Female,Finance,Sales Rep,27,1,1,7,Yes,Yes
28,3216,1,Male,Finance,Analyst,33,1,1,6,Yes,Yes
33,4006,1,Male,R&D,Analyst,38,1,1,8,Yes,Yes
27,3182,2,Female,Sales,Sales Rep,44,1,1,8,Yes,Yes
33,4751,2,Female,Sales,Executive,38,1,1,6,Yes,Yes
20,7162,2,Male,HR,Executive,32,1,1,7,Yes,Yes
22,7904,1,Female,HR,Sales Rep,47,1,1,4,Yes,Yes
29,7532,0,Female,HR,Sales Rep,28,1,1,4,Yes,Yes
27,13529,24,Male,HR,Manager,11,4,3,1,No,No
43,9142,9,Female,Sales,Executive,10,4,3,2,No,No
31,5323,0,Female,HR,Executive,42,1,1,9,Yes,Yes
32,5661,3,Female,Sales,Sales Rep,46,1,1,4,Yes,Yes
29,6650,1,Male,Sales,Sales Rep,29,1,1,8,Yes,Yes
43,16943,21,Female,Sales,Executive,5,4,3,0,No,No
32,14769,23,Male,Sales,Engineer,5,4,4,2,No,No
43,18134,16,Male,Finance,Manager,13,3,3,1,No,No
53,18877,20,Male,R&D,Manager,4,4,3,1,No,No
33,6130,3,Female,HR,Executive,31,1,1,7,Yes,Yes
26,12476,15,Female,Finance,Analyst,13,3,4,0,No,No
34,16224,21,Female,Sales,Executive,14,3,3,0,No,No
43,6136,22,Male,Sales,Executive,13,4,3,2,No,No
47,7134,22,Male,R&D,Executive,1,3,4,0,No,No
32,3178,0,Female,Finance,Analyst,37,1,1,6,Yes,Yes
29,5373,1,Male,HR,Executive,31,1,1,6,Yes,Yes
24,5313,2,Female,Sales,Analyst,48,1,1,8,Yes,Yes
31,18201,21,Male,HR,Engineer,13,4,3,0,No,No
22,3710,1,Male,HR,Executive,32,1,1,9,Yes,Yes
24,6566,0,Female,Finance,Analyst,41,1,1,5,Yes,Yes
40,15582,5,Male,Sales,Engineer,13,4,4,2,No,No
29,7578,3,Male,R&D,Executive,37,1,1,5,Yes,Yes
26,5037,0,Male,HR,Sales Rep,47,1,1,5,Yes,Yes
33,18946,22,Male,HR,Analyst,5,3,4,0,No,No
40,15650,6,Male,Sales,Engineer,4,3,4,1,No,No
36,6986,10,Male,HR,Analyst,1,3,3,2,No,No
48,12311,15,Male,Finance,Engineer,2,3,3,2,No,No
20,3783,1,Male,Finance,Analyst,32,1,1,6,Yes,Yes
30,6065,0,Female,HR,Sales Rep,25,1,1,4,Yes,Yes
47,13878,9,Female,Finance,Analyst,3,3,4,1,No,No
23,6858,0,Female,Finance,Executive,42,1,1,6,Yes,Yes
46,15283,24,Female,R&D,Manager,10,4,4,1,No,No
31,3381,0,Female,Sales,Sales Rep,28,1,1,6,Yes,Yes
32,8302,7,Male,R&D,Manager,9,4,3,1,No,No
27,3579,3,Female,Finance,Executive,32,1,1,9,Yes,Yes
53,8416,18,Female,HR,Analyst,1,3,3,2,No,No
22,4803,1,Male,R&D,Analyst,32,1,1,9,Yes,Yes
20,5361,2,Male,Finance,Executive,33,1,1,4,Yes,Yes
26,7908,2,Female,HR,Executive,33,1,1,9,Yes,Yes
29,3538,1,Male,R&D,Sales Rep,30,1,1,6,Yes,Yes
34,14033,13,Male,HR,Manager,14,3,3,2,No,No
33,8953,14,Male,Finance,Executive,12,4,4,2,No,No
44,10798,11,Female,HR,Manager,7,3,3,0,No,No
21,7686,3,Female,Finance,Analyst,42,1,1,6,Yes,Yes
22,7438,0,Female,Finance,Sales Rep,41,1,1,8,Yes,Yes
34,5549,1,Male,HR,Sales Rep,45,1,1,5,Yes,Yes
28,9164,15,Male,Finance,Analyst,2,4,4,1,No,No
29,6756,0,Female,HR,Analyst,25,1,1,5,Yes,Yes
25,14065,7,Female,HR,Engineer,14,3,3,2,No,No
47,7186,16,Male,Finance,Manager,3,3,4,1,No,No
32,14113,24,Female,R&D,Engineer,9,4,4,1,No,No
49,13993,5,Female,Sales,Analyst,8,3,3,0,No,No
27,3236,1,Female,R&D,Executive,30,1,1,7,Yes,Yes
52,14736,23,Male,Sales,Analyst,1,4,3,2,No,No
26,19228,16,Female,HR,Analyst,8,3,4,2,No,No
31,14677,23,Female,Finance,Engineer,5,4,4,1,No,No
32,4176,3,Female,Sales,Sales Rep,32,1,1,8,Yes,Yes
35,16568,24,Female,Finance,Manager,7,4,3,1,No,No
35,7080,6,Female,HR,Engineer,8,4,3,1,No,No
52,7610,9,Male,Finance,Manager,11,3,3,0,No,No
21,4831,3,Male,Sales,Sales Rep,32,1,1,6,Yes,Yes
31,7864,3,Female,R&D,Executive,47,1,1,9,Yes,Yes
35,7063,11,Female,R&D,Manager,7,3,3,1,No,No
22,5341,1,Male,R&D,Sales Rep,41,1,1,6,Yes,Yes
48,19472,19,Male,Finance,Executive,6,4,4,1,No,No
37,12652,4,Female,Finance,Executive,5,4,3,1,No,No
29,4190,0,Male,R&D,Executive,45,1,1,8,Yes,Yes
20,3282,2,Male,Finance,Executive,45,1,1,6,Yes,Yes
44,11591,17,Female,Finance,Manager,10,4,4,1,No,No
34,5784,0,Female,HR,Analyst,49,1,1,5,Yes,Yes
23,5524,3,Male,Sales,Analyst,25,1,1,9,Yes,Yes
33,5773,2,Male,Finance,Analyst,34,1,1,4,Yes,Yes
24,3123,1,Male,Sales,Analyst,26,1,1,4,Yes,Yes
42,15291,21,Male,R&D,Manager,12,3,4,0,No,No
26,6138,1,Male,R&D,Executive,27,1,1,9,Yes,Yes
24,4579,1,Male,Sales,Executive,39,1,1,7,Yes,Yes
27,8469,23,Male,HR,Engineer,10,4,4,2,No,No
27,7220,1,Female,HR,Executive,32,1,1,8,Yes,Yes
46,13179,14,Male,Sales,Manager,3,4,3,2,No,No
33,3237,0,Female,HR,Analyst,33,1,1,7,Yes,Yes
34,6990,2,Male,HR,Analyst,43,1,1,9,Yes,Yes
39,19223,14,Female,HR,Analyst,10,4,4,0,No,No
22,3361,2,Male,R&D,Sales Rep,28,1,1,8,Yes,Yes
32,4850,1,Female,Sales,Analyst,48,1,1,8,Yes,Yes
20,5759,2,Male,R&D,Executive,35,1,1,6,Yes,Yes
20,7185,3,Female,Sales,Executive,35,1,1,5,Yes,Yes
20,5421,3,Female,Finance,Analyst,44,1,1,6,Yes,Yes
40,17454,7,Female,HR,Engineer,7,3,4,2,No,No
35,14421,3,Female,Finance,Executive,4,3,3,2,No,No
31,16782,21,Female,Finance,Executive,11,4,3,2,No,No
30,8775,12,Female,R&D,Executive,5,4,3,0,No,No
26,3246,2,Male,HR,Sales Rep,48,1,1,7,Yes,Yes
37,15524,22,Male,Finance,Engineer,11,4,4,1,No,No
41,7187,22,Female,R&D,Analyst,10,4,4,0,No,No
20,5737,3,Female,R&D,Executive,38,1,1,9,Yes,Yes
30,6118,3,Male,R&D,Sales Rep,48,1,1,6,Yes,Yes
22,7076,1,Female,R&D,Analyst,42,1,1,6,Yes,Yes
31,18902,5,Male,Sales,Analyst,3,4,3,0,No,No
45,8208,4,Male,Finance,Executive,12,3,3,2,No,No
27,19255,20,Male,R&D,Analyst,4,3,4,1,No,No
26,6811,2,Male,HR,Analyst,35,1,1,7,Yes,Yes
22,5566,0,Female,HR,Executive,36,1,1,6,Yes,Yes
24,6941,0,Female,Finance,Analyst,42,1,1,4,Yes,Yes
34,3693,3,Male,Sales,Executive,28,1,1,5,Yes,Yes
28,6154,1,Female,R&D,Sales Rep,43,1,1,6,Yes,Yes
32,6961,14,Male,HR,Engineer,5,3,4,2,No,No
33,3061,2,Female,Finance,Sales Rep,28,1,1,5,Yes,Yes
50,13114,17,Male,Finance,Engineer,2,3,3,1,No,No
28,5027,2,Male,HR,Sales Rep,32,1,1,8,Yes,Yes
37,9271,22,Male,Sales,Engineer,3,3,4,1,No,No
34,6372,0,Female,R&D,Analyst,29,1,1,6,Yes,Yes
34,14283,15,Female,R&D,Manager,11,4,3,0,No,No
31,6118,0,Female,HR,Executive,28,1,1,6,Yes,Yes
40,14552,15,Male,R&D,Executive,6,4,3,0,No,No
33,7814,12,Male,Sales,Executive,5,3,4,2,No,No
